City,Latitude,Longitude,Year,Month,Damage_Accident,Injury_Accident,Death_Accident,Saturday,Sunday,Monday,Tuesday,Wednesday,Thuresday,Friday,Day,Night,Inside_City,Outside_City,Small_Car,SUV_Car,Pickup_Truck,Bus,Truck,Water_Truck,Other_Car,Age_Less_18,Age_Above_18,Age_Above_30,Age_Above_40,Age_Above_50,Saudi,Non_Saudi,Married,Single,Educated,Illiterated,Private_License,Commercial_License,Machinery_License,Motorcycle_License,No_License,Valid_License,Expired_License,Collision_with_Vehicle,Collision_with_Fixed_Object,Pedestrian_Run_Over,Animal_Run_Over,Fire,Rollover,Run_Off_Road,Other_Accident_Type,Illegal_Stop,Illegal_Turn,Illegal_Overtaking,Running_Red_Light,Over_Speeding,Under_Drugs_Influence,Other_Accident_Cause,Injuries,Deaths,Uninjured
Al-Bahah,20.2372671,41.4615479,1439,10,108,48,6,21,18,21,27,18,26,31,105,57,119,43,166,37,58,0,10,0,6,10,138,97,26,6,224,53,173,104,274,3,232,8,0,1,36,241,0,114,21,4,0,0,15,8,0,4,1,5,1,33,1,117,89,10,291
Al-Bahah,20.2372671,41.4615479,1439,11,123,43,10,33,25,34,27,23,13,21,99,77,135,41,205,38,54,0,2,0,2,10,169,84,31,7,259,42,201,100,296,5,271,7,0,0,23,278,0,116,30,7,2,0,11,8,2,10,1,10,0,49,0,106,78,10,325
Al-Bahah,20.2372671,41.4615479,1439,12,70,38,4,12,25,14,17,15,19,10,58,54,69,43,97,35,36,0,2,1,4,5,87,54,21,8,144,31,101,74,173,2,148,8,0,0,19,156,0,65,19,4,1,1,13,8,1,3,3,2,0,42,0,62,77,7,170
Madina,24.471153,39.6111216,1439,1,1356,85,36,198,176,183,223,245,214,238,829,648,928,549,1325,428,983,13,125,75,33,435,983,963,388,213,1299,1683,1335,1647,1902,1080,1825,795,0,34,328,1925,729,51,7,31,2,25,5,0,1356,147,345,112,25,793,0,55,176,43,418
Madina,24.471153,39.6111216,1439,2,1470,105,30,230,241,183,198,255,290,208,960,645,842,763,1587,432,916,17,127,66,54,435,1010,1100,323,322,1660,1530,2411,779,3138,52,1631,790,0,57,712,2129,349,47,5,46,3,29,5,0,1470,147,380,197,414,266,0,201,187,45,2958
Madina,24.471153,39.6111216,1439,3,1598,97,25,232,266,196,174,254,297,301,988,732,1311,409,944,638,625,267,342,142,80,641,1027,632,542,196,1720,1318,2031,1007,2827,211,2411,423,0,0,204,2144,690,54,6,25,5,25,7,0,1598,401,457,123,187,508,0,44,227,36,84
Madina,24.471153,39.6111216,1439,4,1369,98,33,126,150,219,203,290,290,222,500,1000,1060,440,1066,401,575,92,112,52,652,52,991,1743,124,40,1995,955,1720,1230,2720,230,1590,611,370,72,307,2281,362,46,2,33,3,34,13,0,1369,120,301,132,101,642,0,204,192,42,258
Madina,24.471153,39.6111216,1439,5,1631,104,16,143,289,260,282,279,253,245,782,969,1354,397,382,421,296,52,122,115,893,129,306,556,496,264,962,789,1142,609,1534,217,825,211,250,62,403,950,398,56,6,31,4,19,4,0,1631,115,125,356,213,753,0,189,208,21,50
Madina,24.471153,39.6111216,1439,6,1775,126,31,285,292,204,271,280,289,311,964,968,1459,473,981,316,211,62,89,63,1916,209,652,468,403,251,1152,831,1621,362,1916,67,1340,331,32,79,201,1380,402,64,16,35,3,29,6,4,1775,111,416,496,274,511,0,124,259,36,98
Madina,24.471153,39.6111216,1439,7,1948,150,26,301,297,313,288,251,372,302,872,1252,1682,442,1016,864,796,254,92,57,1228,732,2156,755,429,235,2987,1320,2314,1993,3363,944,2014,896,534,94,769,2971,567,79,15,35,9,33,5,0,1948,156,97,41,117,712,0,1001,252,35,112
Madina,24.471153,39.6111216,1439,8,1594,108,23,263,199,204,227,262,289,281,697,1028,1337,388,1116,331,256,77,71,101,1559,612,1521,851,270,257,1618,1893,2101,1410,2009,1502,1916,510,313,89,683,2432,396,59,5,28,2,32,6,0,1593,12,356,435,209,513,0,200,190,23,97
Madina,24.471153,39.6111216,1439,9,1435,119,46,220,195,208,230,270,301,176,662,938,1145,455,382,421,296,52,122,115,893,322,368,411,391,108,677,923,1156,444,966,634,825,211,150,11,403,950,247,54,13,42,8,44,4,0,1435,116,102,355,213,659,0,155,315,73,383
Madina,24.471153,39.6111216,1439,10,1476,98,33,221,203,197,220,271,251,244,716,891,1224,383,897,169,511,81,913,41,699,381,867,946,533,584,1961,1350,2402,909,2594,717,1882,973,51,16,389,2698,224,50,7,32,6,35,1,0,1476,862,186,189,165,205,0,0,233,55,84
Madina,24.471153,39.6111216,1439,11,1516,91,34,210,196,163,194,297,308,273,780,861,1264,377,1411,596,499,98,85,66,627,207,867,980,846,482,1698,1684,2617,765,2910,472,1892,984,63,19,424,2800,158,59,3,32,2,25,4,0,1516,649,248,199,188,312,0,45,198,39,90
Madina,24.471153,39.6111216,1439,12,1725,111,29,158,328,213,413,251,328,174,943,922,1464,401,1853,426,1045,11,38,18,454,323,738,1323,845,616,1628,2217,2680,1165,3649,196,2425,428,0,0,992,2367,486,68,11,20,2,35,2,2,1725,82,283,815,7,569,0,109,229,35,83
Eastern,23.3036077,50.1258804,1439,1,6258,172,46,933,753,934,981,933,868,1074,3812,2664,4746,1730,5984,1911,1356,375,1087,78,308,1148,4601,3545,1357,448,7419,3680,6310,4789,10996,103,7852,2625,184,34,404,9799,896,5127,0,45,0,13,257,361,673,987,751,93,34,1301,0,3310,218,62,12450
Eastern,23.3036077,50.1258804,1439,2,6883,198,54,1067,842,975,991,915,1139,1206,4410,2725,5392,1743,6087,1973,1411,324,980,73,326,989,4652,3705,1310,518,7608,3566,6431,4743,11117,57,7945,2730,172,25,302,10126,746,5702,0,57,0,18,146,387,825,263,1176,189,28,1539,0,3940,274,69,12614
Eastern,23.3036077,50.1258804,1439,3,6511,164,47,986,913,963,887,866,1023,1084,4256,2466,5091,1631,6214,1913,1489,307,853,48,365,925,4586,3817,1332,529,7742,3447,6593,4596,11150,39,7960,2689,154,28,358,10154,677,5768,0,42,0,12,106,285,509,275,1051,214,9,1248,0,3925,271,58,12514
Eastern,23.3036077,50.1258804,1439,4,6124,172,53,965,821,947,831,859,980,946,4105,2244,5141,1208,6452,1886,1512,278,863,44,351,948,4667,3901,1384,486,7914,3472,6728,4658,11365,21,8116,2742,105,16,407,10159,820,5571,0,48,0,9,113,266,342,287,873,195,4,1236,0,3754,294,79,12708
Eastern,23.3036077,50.1258804,1439,5,5829,154,32,884,878,825,833,814,887,894,3981,2034,4907,1108,6364,1738,1411,204,819,28,321,852,4366,3805,1397,465,7779,3106,6545,4340,10876,9,7896,2561,94,12,322,9860,703,5508,0,29,4,0,86,187,201,261,847,186,5,1037,0,3679,238,40,12163
Eastern,23.3036077,50.1258804,1439,6,2023,97,31,319,314,297,282,291,311,337,1367,784,1835,316,2476,723,689,47,235,8,143,206,1773,1361,847,134,2957,1364,2456,1865,4316,5,3059,1137,19,13,93,4059,169,1901,,6,0,1,48,82,113,86,283,67,2,335,0,1378,229,42,4771
Eastern,23.3036077,50.1258804,1439,7,1737,127,46,291,264,251,279,268,271,286,1251,659,1635,275,2239,815,614,28,225,4,89,183,1657,1256,806,112,2873,1141,2291,1723,4006,8,2922,983,7,9,93,3769,152,1699,,5,,2,26,65,113,72,254,48,3,296,0,1237,267,53,3458
Eastern,23.3036077,50.1258804,1439,8,1754,158,49,293,285,271,267,256,284,305,1086,875,1685,276,2532,618,576,28,198,5,110,186,1612,1325,822,122,2876,1191,2236,1831,4063,4,3026,964,11,7,59,3871,137,1785,0,8,0,2,43,54,69,75,261,53,3,307,0,1262,276,60,4832
Eastern,23.3036077,50.1258804,1439,9,1476,152,41,262,244,214,234,216,242,257,934,735,1421,248,2512,584,527,21,173,11,88,163,1422,1264,706,361,2819,1097,1905,2011,3911,5,2974,853,8,5,76,3749,91,1521,0,6,0,3,29,48,62,68,205,71,2,294,0,1029,218,53,4234
Eastern,23.3036077,50.1258804,1439,10,1513,163,46,248,243,231,225,253,249,273,1026,696,1491,231,2584,526,523,16,177,3,91,160,1599,1263,771,127,2842,1078,2008,1912,3914,6,2924,933,9,5,49,3799,72,1592,0,9,0,3,24,42,52,92,217,39,2,243,0,1129,224,55,4382
Eastern,23.3036077,50.1258804,1439,11,1455,138,34,233,225,217,230,228,241,253,974,653,1416,211,2516,503,511,14,152,2,83,163,1542,1107,814,155,2779,1002,2089,1692,3779,2,2886,840,4,2,49,3647,85,1519,0,11,0,2,18,36,41,85,207,34,3,226,0,1072,212,45,4018
Eastern,23.3036077,50.1258804,1439,12,1206,98,36,212,184,172,171,180,207,214,912,428,1177,163,2023,306,351,8,98,3,54,109,1125,843,649,117,1936,907,1528,1315,2839,4,2062,714,5,3,59,2707,77,1186,0,8,0,1,15,53,77,62,178,28,2,238,0,832,248,45,3221
Northern Borders,30,42.666667,1439,1,926,20,6,130,132,131,128,143,145,143,503,449,842,110,913,285,467,5,35,13,15,66,821,513,256,77,1143,590,972,761,1729,4,1508,96,10,0,119,1557,57,661,0,132,0,7,52,24,76,12,12,19,5,128,0,776,28,6,1738
Northern Borders,30,42.666667,1439,2,920,24,5,143,139,127,121,124,167,128,510,439,845,104,895,231,493,10,35,30,6,96,874,411,255,82,1122,596,922,796,1567,151,1501,120,39,0,58,1609,51,776,0,15,0,9,55,31,63,9,11,13,6,171,0,739,42,5,1747
Northern Borders,30,42.666667,1439,3,842,16,8,105,130,134,123,127,137,110,406,460,769,97,856,611,464,5,22,14,7,81,785,443,225,55,1075,514,806,783,1572,17,1420,97,0,0,72,1482,35,712,0,13,0,6,33,37,65,18,13,17,2,111,0,705,28,9,1627
Northern Borders,30,42.666667,1439,4,796,23,7,98,124,116,129,125,128,106,357,469,732,94,846,179,419,6,18,17,4,66,850,318,179,76,1028,461,725,764,1487,2,1338,76,0,0,75,1392,22,663,0,14,1,3,30,25,90,14,14,16,3,105,0,674,42,8,1484
Northern Borders,30,42.666667,1439,5,881,18,4,138,133,126,133,130,129,114,400,503,780,123,904,210,458,3,28,68,2,69,954,361,184,75,1141,502,853,790,1625,18,1490,98,10,0,45,1583,15,733,0,5,0,5,48,33,79,17,25,11,1,119,0,730,26,5,1679
Northern Borders,30,42.666667,1439,6,918,22,3,130,138,140,132,135,141,127,455,488,857,86,1004,193,483,12,23,10,2,55,968,404,238,72,1223,514,969,768,1732,5,1596,89,0,0,52,1495,190,794,0,9,0,1,39,27,73,7,12,14,5,106,0,799,32,3,1775
Northern Borders,30,42.666667,1439,7,904,31,6,138,143,132,134,134,136,124,455,486,853,88,934,207,488,24,41,19,4,81,987,364,197,88,1158,559,856,861,1703,14,1552,83,0,0,82,1616,19,776,0,10,0,3,50,15,87,15,8,6,2,74,3,833,43,10,1717
Northern Borders,30,42.666667,1439,8,951,23,6,135,143,141,142,138,152,129,477,503,886,94,1043,187,504,14,21,21,27,65,965,468,233,86,1186,631,954,863,1817,0,1674,83,0,0,60,1742,15,837,0,16,0,6,33,26,62,17,12,17,5,96,0,833,30,7,1864
Northern Borders,30,42.666667,1439,9,839,24,4,125,123,119,127,128,139,106,308,559,760,107,821,199,472,3,31,11,23,26,1035,356,93,50,1062,498,787,773,1557,3,1397,81,0,0,82,1466,12,693,0,8,0,4,51,35,76,15,21,10,1,107,0,713,45,4,1607
Northern Borders,30,42.666667,1439,10,842,25,2,122,129,128,122,124,129,115,319,550,770,99,801,177,563,4,44,4,14,50,868,337,266,86,1034,573,1205,402,1562,45,1441,106,0,0,60,1530,17,738,0,7,0,4,37,29,54,14,15,18,5,88,0,729,47,2,1623
Northern Borders,30,42.666667,1439,11,694,12,7,101,98,108,102,103,105,96,323,390,624,89,705,158,264,5,50,41,4,60,759,253,204,51,955,372,653,674,1314,13,1171,76,0,0,80,1237,10,614,0,7,0,1,27,7,57,13,6,4,2,60,0,628,23,8,1245
Northern Borders,30,42.666667,1439,12,867,22,7,121,137,128,137,126,130,117,468,428,787,109,939,209,401,7,22,34,17,61,971,354,167,76,1238,391,814,815,1625,4,1417,78,0,0,134,1478,17,733,0,8,0,0,41,34,80,20,24,15,0,108,0,729,42,8,1665
Tabuk,28.3251866,37.6328648,1439,1,563,58,18,76,75,113,80,80,117,98,375,264,403,236,310,198,95,0,69,0,90,31,410,215,65,41,463,299,379,383,762,0,595,101,0,2,64,469,229,24,0,12,0,0,35,15,553,5,2,8,3,101,1,519,91,24,12
Tabuk,28.3251866,37.6328648,1439,2,785,54,13,78,68,149,137,149,136,135,380,472,812,40,405,211,105,0,92,0,203,41,410,215,55,41,463,299,379,383,762,0,610,47,0,0,105,480,177,121,0,11,0,1,30,52,637,7,3,5,2,42,1,792,76,23,917
Tabuk,28.3251866,37.6328648,1439,3,908,71,25,57,141,222,141,133,119,191,408,596,943,61,705,215,253,0,198,3,29,120,783,311,105,84,986,417,895,508,1403,0,1065,121,0,2,215,985,203,145,0,14,0,0,51,49,745,5,15,30,2,81,2,869,129,34,794
Tabuk,28.3251866,37.6328648,1439,4,903,49,17,95,92,113,156,175,155,183,522,447,925,44,645,155,110,0,156,0,19,50,677,210,90,61,611,477,491,597,1088,0,920,103,0,3,62,851,175,25,0,11,0,1,27,35,870,3,11,28,0,75,1,851,67,21,677
Tabuk,28.3251866,37.6328648,1439,5,1006,50,18,66,60,206,195,185,210,152,737,337,1026,48,896,279,165,0,42,0,89,131,859,219,172,90,898,573,691,780,1471,0,1081,101,0,1,288,960,223,21,0,9,0,1,23,22,998,15,10,40,1,81,1,926,92,30,790
Tabuk,28.3251866,37.6328648,1439,6,856,44,15,105,110,167,129,151,111,142,548,367,855,60,580,187,131,1,31,0,98,147,462,230,120,71,607,423,459,571,1030,0,827,85,0,0,118,777,135,20,0,10,0,0,10,10,865,10,8,38,0,78,3,778,84,16,880
Tabuk,28.3251866,37.6328648,1439,7,757,33,10,68,87,183,129,115,111,107,509,291,780,20,562,138,105,2,20,0,110,121,413,198,115,90,688,249,391,546,937,0,635,102,0,0,200,641,96,22,0,13,0,0,27,8,730,8,5,51,0,81,5,650,57,19,779
Tabuk,28.3251866,37.6328648,1439,8,831,45,18,98,94,108,142,150,153,149,595,299,851,43,575,132,110,1,19,0,114,109,511,106,125,100,717,234,418,533,951,0,706,116,0,0,129,725,97,31,0,7,0,0,25,0,831,11,2,64,0,96,0,721,77,19,774
Tabuk,28.3251866,37.6328648,1439,9,665,45,29,78,96,113,124,98,124,106,423,316,680,59,376,96,82,1,29,0,122,119,410,120,101,98,637,211,322,526,848,0,565,123,0,0,160,598,90,28,0,6,0,1,35,0,669,0,0,0,0,6,1,732,82,40,650
Tabuk,28.3251866,37.6328648,1439,10,716,40,19,75,68,210,110,105,107,100,509,266,676,99,309,201,110,2,105,0,210,132,410,220,98,77,752,185,510,427,937,0,711,101,0,5,120,801,16,133,0,6,0,0,42,25,569,0,2,11,1,33,0,728,73,28,851
Tabuk,28.3251866,37.6328648,1439,11,665,33,16,76,52,108,119,109,133,117,464,250,618,96,311,195,124,0,118,0,238,122,402,231,93,87,762,173,514,421,935,0,693,108,0,6,128,790,17,146,0,8,0,0,45,23,492,7,3,9,2,39,0,654,62,21,860
Tabuk,28.3251866,37.6328648,1439,12,592,51,16,62,39,116,122,129,137,54,457,202,614,45,301,189,112,0,119,0,224,123,413,217,92,83,757,171,509,419,928,0,711,104,0,2,111,784,33,132,0,6,0,0,57,22,442,3,2,11,1,29,0,613,87,18,651
Al-Jawf,29.7673818,39.5629883,1439,1,340,16,7,54,57,57,51,56,53,35,207,156,243,120,327,345,29,0,14,3,0,109,181,205,87,36,504,114,320,298,597,21,451,140,0,0,27,581,10,331,0,4,0,0,16,12,0,11,9,4,0,55,0,284,34,8,576
Al-Jawf,29.7673818,39.5629883,1439,2,331,17,9,55,51,58,54,52,41,46,219,138,233,124,368,223,23,0,65,7,4,222,171,154,103,22,506,166,433,239,665,7,515,127,0,0,30,637,5,309,0,5,0,0,27,16,0,14,17,4,1,112,0,209,36,9,627
Al-Jawf,29.7673818,39.5629883,1439,3,284,12,6,46,42,41,42,44,47,40,187,115,233,69,335,174,21,2,33,1,18,88,243,160,81,17,426,163,397,192,552,37,444,80,0,0,65,524,0,271,0,9,0,2,15,5,0,12,4,13,0,49,0,224,25,6,558
Al-Jawf,29.7673818,39.5629883,1439,4,325,9,8,54,50,53,48,44,49,44,183,159,279,63,418,201,16,1,27,3,0,93,283,154,88,39,511,146,384,273,636,21,524,115,1,0,17,631,9,291,13,0,0,0,22,16,0,14,6,13,3,38,0,268,20,9,628
Al-Jawf,29.7673818,39.5629883,1439,5,257,14,5,42,42,37,34,41,41,39,182,94,173,103,283,177,60,0,8,1,3,120,116,128,112,37,364,149,293,220,497,16,448,50,1,0,14,495,4,243,0,6,0,0,16,11,0,2,1,3,0,51,0,219,20,5,488
Al-Jawf,29.7673818,39.5629883,1439,6,269,9,8,41,45,39,44,38,34,45,177,109,187,99,345,167,10,0,7,1,0,37,228,170,59,20,373,141,292,222,507,7,429,76,0,0,9,505,0,238,0,2,0,0,20,26,0,1,2,1,0,61,0,221,23,11,521
Al-Jawf,29.7673818,39.5629883,1439,7,259,12,7,45,40,43,37,39,39,35,141,137,202,76,338,129,11,2,27,1,0,72,244,157,47,20,383,157,307,233,530,10,391,137,0,0,12,525,3,249,0,5,0,0,18,6,0,6,5,4,0,30,0,233,21,7,512
Al-Jawf,29.7673818,39.5629883,1439,8,269,14,7,40,48,41,47,40,38,36,168,122,196,94,303,201,4,1,21,1,0,55,201,147,88,40,387,144,312,219,530,1,403,126,0,0,2,529,0,240,0,10,0,3,31,6,0,8,4,7,47,0,1,223,27,10,494
Al-Jawf,29.7673818,39.5629883,1439,9,242,15,4,35,37,43,42,35,37,32,137,124,159,102,273,184,21,0,8,1,0,44,185,192,45,21,383,104,309,178,487,0,396,90,0,0,1,486,0,212,0,7,0,3,23,16,0,3,3,2,0,49,0,204,26,9,452
Al-Jawf,29.7673818,39.5629883,1439,10,278,12,9,42,50,41,47,38,41,40,181,118,197,102,318,200,18,1,12,3,0,119,198,97,89,49,454,98,289,263,550,2,481,71,0,0,0,552,0,243,0,7,0,3,28,18,0,9,3,5,0,47,0,235,26,12,514
Al-Jawf,29.7673818,39.5629883,1439,11,264,12,9,38,43,44,44,32,40,44,179,106,207,78,375,143,14,0,6,0,0,59,213,157,78,31,429,109,339,199,514,24,466,72,0,0,0,538,0,257,0,5,0,0,15,8,0,2,4,1,0,56,0,222,19,10,544
Al-Jawf,29.7673818,39.5629883,1439,12,291,16,6,55,40,43,44,48,37,46,195,118,227,86,350,154,16,2,74,3,0,102,196,164,88,49,387,212,395,204,577,22,455,55,0,0,89,488,22,279,0,5,0,0,21,8,0,0,0,1,0,64,0,248,37,6,556
Hail,27.8289499,40.8183065,1439,1,699,54,11,125,106,105,117,114,92,105,421,343,448,316,307,124,2,0,285,1,45,426,298,212,138,90,623,541,668,496,1159,5,552,263,0,4,345,755,64,495,16,1,0,7,38,65,142,15,8,65,0,461,0,215,47,9,1108
Hail,27.8289499,40.8183065,1439,2,827,47,17,138,124,143,134,114,112,126,574,317,647,244,365,134,1,2,306,1,82,479,349,271,145,92,756,580,718,618,1331,5,532,348,0,4,452,877,7,511,34,6,0,12,59,88,181,15,1,98,0,461,0,316,56,20,1260
Hail,27.8289499,40.8183065,1439,3,767,76,19,149,122,119,125,103,118,126,542,320,556,306,352,121,0,2,311,1,75,465,342,251,141,94,728,565,672,621,1285,8,470,374,0,4,445,839,9,505,29,5,0,8,57,86,172,11,9,94,0,457,0,291,60,29,1204
Hail,27.8289499,40.8183065,1439,4,427,44,11,87,71,76,65,54,72,57,295,187,346,136,221,0,0,0,195,2,64,115,249,195,97,67,702,21,692,31,716,7,315,71,0,4,333,385,5,298,94,6,1,0,72,0,11,34,46,84,0,136,0,182,79,13,631
Hail,27.8289499,40.8183065,1439,5,430,44,13,101,73,56,71,63,58,65,302,185,377,110,193,12,0,3,173,0,106,85,287,197,104,57,711,19,485,245,721,9,348,373,0,2,7,718,5,219,21,5,0,0,49,78,115,12,8,62,0,133,0,272,53,14,663
Hail,27.8289499,40.8183065,1439,6,520,60,9,131,120,112,77,64,45,40,311,278,548,41,321,88,3,2,101,1,73,40,340,113,81,15,500,89,333,256,588,1,485,100,0,1,3,583,3,294,1,0,1,0,1,121,171,15,20,71,0,84,0,399,63,9,883
Hail,27.8289499,40.8183065,1439,7,433,77,6,101,99,91,54,70,61,40,291,225,402,114,180,93,1,0,141,2,99,81,310,221,91,71,700,74,501,273,772,2,599,133,2,40,0,771,3,258,14,2,3,4,80,71,84,21,15,80,0,188,2,210,83,6,685
Hail,27.8289499,40.8183065,1439,8,520,126,28,121,113,95,91,88,85,81,421,253,640,34,322,223,3,3,61,1,61,33,501,312,102,63,881,130,631,380,1010,1,857,144,0,2,8,990,13,337,18,2,8,3,23,163,120,34,24,26,0,204,0,386,126,28,857
Hail,27.8289499,40.8183065,1439,9,375,90,13,103,92,82,77,54,39,31,290,188,346,132,200,121,1,2,1,0,153,14,310,201,160,32,513,204,493,224,716,1,590,116,3,0,8,699,10,239,15,1,1,2,85,41,94,31,44,26,0,188,0,189,98,16,603
Hail,27.8289499,40.8183065,1439,10,379,68,16,102,75,83,64,48,59,32,297,166,330,133,274,0,0,3,184,0,2,92,271,124,133,75,602,93,398,297,689,6,469,184,2,7,33,657,5,288,75,4,5,0,91,0,0,43,31,137,0,174,0,78,123,23,549
Hail,27.8289499,40.8183065,1439,11,355,41,8,89,77,65,60,41,39,33,241,163,317,87,199,139,0,2,41,0,23,21,265,201,68,51,481,125,369,237,603,3,489,103,0,3,11,591,4,202,21,1,0,3,65,81,31,28,31,23,0,171,0,151,62,12,532
Hail,27.8289499,40.8183065,1439,12,286,49,10,85,76,57,43,35,26,23,188,157,285,60,176,122,1,3,2,0,41,2,191,162,99,63,461,56,331,186,516,1,403,103,0,3,8,490,19,171,61,3,0,4,71,19,16,27,23,15,0,177,0,103,62,14,441
